Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
HY,Shell - Torrance,2051 W 190th St,,Torrance,CA,90504,,877-830-8999,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,,,,,200-8,33.858556,-118.31461,2020-12-03,30131,2020-12-03 22:33:12 UTC,P,,,,http://m.cafcp.org/content/torrance,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,350 700,J2601,,,,,,,,,,,,,,,,
CNG,Clean Energy - Canoga Park,7711 Canoga Ave,"From 101, exit Topanga Canyon Blvd headed north, right on Saticoy St, and left on Canoga Ave.",Canoga Park,CA,91304,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,34.209938,-118.597508,2019-05-09,30618,2020-12-21 23:46:17 UTC,P,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,350,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
CNG,Clean Energy - Los Angeles Sanitation District,23924 Figueroa St,"I-110 S, exit Sepulveda, left under the freeway, corner of Sepulveda and Figueroa.",Carson,CA,90745,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,33.807567,-118.284438,2019-09-09,30619,2020-12-21 23:46:17 UTC,LG,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,1,,700,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
CNG,Clean Energy - University of California Los Angeles,741 Charles E Young Dr,"I-405 N, exit Wilshire bearing right, left on Gayley Ave, right on Charles Young Dr",Los Angeles,CA,90095,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,34.067097,-118.447096,2019-05-09,30620,2020-12-21 23:46:17 UTC,SG,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,COLLEGE_CAMPUS,1,,175,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
CNG,Clean Energy - Long Beach Gas and Oil Department,2400 E Spring St,"From I-405 Northbound, exit Cherry Ave S/Temple Ave, right on Temple Ave, left on Spring St and left on Junipero Ave. From I-405 southbound, exit Cherry Ave N, left on Spring St, then quick right on Junipero Ave, and the station will be on the left.",Long Beach,CA,90755,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,GPS,33.81033131459334,-118.1629291607132,2020-08-05,30626,2020-08-05 19:05:18 UTC,P,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
CNG,Clean Energy - Santa Ana - SoCal Gas Base,3210 Maple St,"Exit Hwy 55 at MacArthur Blvd and go west to Main St, turn right on Main, right on Columbine, left on Maple, and the station on the left",Santa Ana,CA,92707,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M Proprietor V Voyager Wright_Exp,,B,3000 3600,,,,,,,200-8,33.703906,-117.863732,2019-05-09,30628,2020-12-21 23:46:17 UTC,P,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,,,,,,,,,,B,3000 3600,,,,,,,,,,,,,,
CNG,Clean Energy - San Leandro,8515 San Leandro St,"From 880 exit Hegenberger Rd, go east to San Leandro St, turn right (south), drive 0.5 mile to the station on the right side",Oakland,CA,94621,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,37.746023,-122.188974,2019-05-09,30629,2020-12-21 23:46:17 UTC,P,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
CNG,Clean Energy - Port of Oakland,209 Brush St,"From 880 exit Market St, travel toward Harbor terminals, turn left on 5th St, then turn right on Brush St",Oakland,CA,94607,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,37.798995,-122.28338,2019-05-09,30630,2020-12-21 23:46:17 UTC,P,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,450,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
CNG,PG&E - Merced Service Center,624 W 15th St,"From Highway 99 northbound, exit at Martin Luther King, turn right on MLK and left on 5th Street, and the station in the PG&E yard will be on the left. From Highway 99 southbound, exit at R Street, left on R Street, then right on 15th Street to the station on the right.",Merced,CA,95340,,800-684-4648,E,,Public - Card key at all times,24 hours daily; Customers must set up a PG&E account in advance of fueling; Station only accepts PG&E payment card; Contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information,Proprietor,,Q,3000 3600,,,,,,,200-8,37.299692,-120.486137,2020-11-09,30832,2020-11-12 18:53:31 UTC,T,,,,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,100,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
CNG,Clean Energy - Pomona Foothill Transit,1670 E 1st St,,Pomona,CA,91766,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,34.059216,-117.722362,2019-05-09,30833,2020-12-21 23:46:17 UTC,P,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,5700,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
LPG,City of Riverside,8095 Lincoln Ave,"From the 91 Freeway, turn off on Adams Auto Center Dr, go east, left on Lincoln, left on Saint Lawrence, station on the left.",Riverside,CA,92504,,,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager,,,,,,,,,,GPS,33.92399216,-117.4119492,2020-07-13,30837,2020-11-18 17:09:15 UTC,LG,,,,,,true,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,,,ACME,,,,,,,,,,,,,,,,,,
LNG,Victor Valley Transit Authority,100 N Sandstone Ct,"LCNG station. I-15 to Highway 58, right on W Main St, left on Sandstone Ct.",Barstow,CA,92311,,760-948-4021,E,,Public - Card key at all times,24 hours daily; customers must have a Fleetstar card to pay for LNG,,,,,,,,,,,200-9,34.886448,-117.079423,2020-08-05,32051,2020-08-05 19:05:18 UTC,LG,,,,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNG,Clean Energy - City of Santa Clarita,28283 Alta Vista Ave,Alta Vista Ave and Constellation Rd.,Santa Clarita,CA,91355,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,34.448887,-118.576562,2020-07-13,32422,2020-07-13 20:30:49 UTC,LG,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,2,,1600,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
CNG,Kern County Superintendent of Schools,705 S Union Ave,One mile east of the 58 and 99 junction.,Bakersfield,CA,93307,,661-852-5800,E,,Public - Credit card at all times,24 hours daily,A D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,GPS,35.350069908898725,-119.00348968849946,2020-08-05,32513,2020-08-05 19:05:18 UTC,LG,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SCHOOL,2,,1950,60000,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
E85,Pearson Fuels - Bressi Ranch Fuel Mart,2741 Gateway Rd,At El Fuerte,Carlsbad,CA,92009,,760-431-2741,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,33.127936,-117.251427,2020-07-13,32583,2020-07-13 20:30:49 UTC,P,,,,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,,
E85,ConservFuel,11699 San Vicente Blvd,San Vicente Blvd/S Barrington Ave.,Los Angeles,CA,90049,,310-571-0039,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,34.053925,-118.465643,2020-10-09,32584,2020-10-09 12:41:43 UTC,P,,,,,,,false,,US,,,,Public,,public,,,STANDALONE_STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
E85,Pearson Fuels - G&M #198,1660 Oceanside Blvd,One block west of I-5.,Oceanside,CA,92054,,760-722-1304,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,33.189298,-117.364261,2020-07-13,32585,2020-07-13 20:30:49 UTC,P,,,,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNG,City of San Bernardino,187 S Pershing Ave,Corner of Redding and Pershing.,San Bernardino,CA,92408,,909-384-5220,E,,Public - Credit card at all times,24 hours daily,M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,34.098543,-117.288482,2020-07-13,32669,2020-07-13 20:30:49 UTC,LG,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,1,,,,,,,,,,,Q,3600,,,,,,,,,,,,,,
CNG,City of Riverside,5961 Acorn St,At the intersection of Acorn and Jurupa.,Riverside,CA,92504,,951-351-6157,E,,Public - Credit card at all times,24 hours daily; Also accepts Diners Club,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,33.96068,-117.454372,2020-07-13,32831,2020-07-13 20:30:49 UTC,LG,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,2,,1300,74000,,,,,,,,Q,3600,,,,,,,,,,,,,,
E85,Pearson Fuels - Chevron,1001 Willow Pass Ct,Off Route 4,Concord,CA,94520,,925-682-2100,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,38.01483,-121.999551,2020-07-13,32954,2020-07-13 20:30:49 UTC,P,,,,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,,
E85,Pearson Fuels - Chevron,525 W A St,One block from I-880,Hayward,CA,94541,,510-780-9536,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,37.666392,-122.110511,2020-07-13,32979,2020-07-13 20:30:49 UTC,P,,,,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,,
E85,Chevron,2959 N M St,,Tulare,CA,93274,,559-684-7881,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-9,36.239781,-119.349578,2020-07-13,33028,2020-07-13 20:30:49 UTC,P,,,,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNG,PG&E - Los Banos Service Center,940 I St,From 152 (E Pacheco Blvd) turn left onto I Street. Turn right on 10th Street. Access to fuel island is from driveway on left through parking lot.,Los Banos,CA,93635,,800-684-4648,E,,Public - Card key at all times,24 hours daily; Customers must set up a PG&E account in advance of fueling; Station only accepts PG&E payment card; Contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information,Proprietor,,Q,3000 3600,,,,,,,200-8,37.058724,-120.843011,2020-11-09,33323,2020-11-12 18:53:31 UTC,T,,,,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
CNG,Republic Services - Rainbow Disposal,17121 Nichols Ln,Warner Ave and Beach Blvd.,Huntington Beach,CA,92647,,714-847-3581,E,,Public - Card key after hours,"6am-6pm M-F, 6am-4pm Sat; contact station to arrange for card key; heavy-duty vehicles should enter from the south entrance",M V,,Q,3600,,,,,,,200-9,33.71397,-117.996294,2020-09-03,33387,2020-09-03 19:35:48 UTC,P,,,,,,,,,US,,,,Public - Carte-clé après les heures d'ouverture,,public,KEY_AFTER_HOURS,,STANDALONE_STATION,4,,610,250000,,,,,,,,Q,3600,,,,,,,,,,,,,,
CNG,City of San Fernando,120 N Macneil St,,San Fernando,CA,91340,,818-898-1293,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,34.283588,-118.43876,2020-07-13,33425,2020-07-13 20:30:49 UTC,LG,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,4,,370,22242,,,,,,,,Q,3600,,,,,,,,,,,,,,
E85,Flyers - Valero,4250 Madison Ave,,North Highlands,CA,95660,,916-331-5557,E,,Public,24 hours daily,A Cash CFN Checks D M V Voyager Wright_Exp,,,,,,,,,,200-9,38.660751,-121.364763,2019-05-09,33503,2020-01-21 18:34:38 UTC,P,,,,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,,
E85,Propel Fuels - 76,6700 Five Star Blvd,At intersection of Stanford Ranch Road and Five Star Boulevard.,Rocklin,CA,95677,,916-415-1260,E,,Public - Credit card at all times,24 hours daily; also accepts Propel CleanDrive fleet card,A D FuelMan M Proprietor V Voyager Wright_Exp,,,,,,,,,,GPS,38.781435,-121.2651,2020-07-13,33509,2020-07-13 20:30:49 UTC,P,,,,,,,false,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNG,Clean Energy - City of Glendale,1713 Gardena Ave,Adjacent to the Glendale Amtrak/Metrolink Transportation Center.,Glendale,CA,91204,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,34.123436,-118.258072,2019-05-09,33533,2020-12-21 23:46:17 UTC,P,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,1,,900,,,,,,,,,Q,3000 3600,,,,,,,,,,,,,,
ELEC,City of Ukiah - Public Parking Lot,N Oak St & W Standley St,Located in the City parking lot on the west side of N. Oak St. just south of W. Standley St.,Ukiah,CA,95482,,707-467-5711,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,39.15,-123.2091,2019-05-09,33544,2020-01-21 18:34:38 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Nut Tree Village,1651 E Monte Vista Ave,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,1,1,,1 SP Inductive,Non-Networked,,200-9,38.368755,-121.961192,2019-06-06,33545,2020-08-11 19:55:32 UTC,P,,,,,,,,J1772 NEMA515,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Placer County Community Development Resource Center,3091 County Center Dr,Located on the west side of the building,Auburn,CA,95603,,530-745-3197,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,GPS,38.9412492,-121.1054805,2019-02-06,33550,2020-12-11 22:54:20 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,4th and G Plaza Public Parking Garage,4th St & G St,Entrance on 4th St,Davis,CA,95616,,530-753-7730,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.54643,-121.7388,2019-09-09,33555,2020-01-21 18:34:38 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Davis Amtrak Station,840 2nd St,2nd & H St,Davis,CA,95616,,,E,,Public,24 hours daily,,,,,,2,,1 SP Inductive,Non-Networked,,GPS,38.5443,-121.738,2019-11-08,33556,2020-01-21 18:34:38 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,University of California - Davis,6 Howard Way,Quad Structure; Between Russell Blvd & North Quad,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; permit required 7am-10pm M-F,,,,,2,4,,,Non-Networked,,200-8,38.543997,-121.75014,2019-11-08,33557,2020-12-28 23:14:04 UTC,P,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$9 parking fee,,,,,,,,,,,,,,,,,,,,
ELEC,University Covenant Church,315 Mace Blvd,,Davis,CA,95618,,530-756-3923,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.55755,-121.6947,2019-09-09,33558,2020-01-21 18:34:38 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Wildhorse Golf Club,2323 Rockwell Dr,,Davis,CA,95618,,530-753-4900,E,,Public,24 hours daily; customer use only,,,,,,2,,,Non-Networked,,200-9,38.569412,-121.721373,2019-02-06,33559,2020-01-21 18:34:38 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Ciudad del Rey Motel & Trailer Park,50557 Wild Horse Rd,At US-101,King City,CA,93930,,831-385-4828,E,,Public - Call ahead,6am-7pm daily,,,,,,,,6 Conductive 120V/240V NEMA 14-50,Non-Networked,,GPS,36.188975,-121.075858,2019-02-06,33563,2020-12-06 18:55:32 UTC,P,,,,,,,,,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,$25 per session,,,,,,,,,,,,,,,,,,,,
ELEC,Lakewood Center Mall,4500 Silva St,Located near Nordstrom Rack,Lakewood,CA,90712,,562-531-6707,E,,Public,Mall business hours,,,,,,2,,,Non-Networked,,GPS,33.84788,-118.13889,2019-12-12,33564,2020-01-21 18:34:38 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
HY,Los Angeles International Airport,10400 Aviation Blvd,,Los Angeles,CA,90045,,844-692-5423,E,,Public - Credit card at all times,24 hours daily,D M V,,,,,,,,,,200-9,33.941383,-118.377866,2020-07-13,33581,2020-07-13 20:30:49 UTC,P,,,,http://m.cafcp.org/content/lax,,,,,US,,,,Public - Carte de crédit en tout temps,true,public,CREDIT_CARD_ALWAYS,,AIRPORT,,,,,,,,,,350 700,J2601,,,,,,,,,,,,,,,,
E85,Propel Fuels - Shell,8062 Florin Rd,At intersection of Power Inn Road and Florin Road.,Sacramento,CA,95828,,916-393-2585,E,,Public - Credit card at all times,24 hours daily; Also accepts Propel CleanDrive fleet card,A D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,38.49565,-121.409398,2020-07-13,33654,2020-07-13 20:30:49 UTC,P,,,,,,,false,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,,
E85,Propel Fuels - Shell,8090 Folsom Blvd,At intersection of Folsom Boulevard and Power Inn Road.,Sacramento,CA,95826,,916-381-0606,E,,Public - Credit card at all times,24 hours daily; Also accepts Propel CleanDrive fleet card,A D FuelMan M Proprietor V Voyager Wright_Exp,,,,,,,,,,200-9,38.549124,-121.409773,2020-07-13,33655,2020-07-13 20:30:49 UTC,P,,,,,,,false,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,,
E85,Propel Fuels - Shell,7741 Auburn Blvd,At intersection of Auburn Boulevard and Antelope Road.,Citrus Heights,CA,95610,,916-726-5450  800-871-0773,E,,Public - Credit card at all times,24 hours daily; Also accepts Propel CleanDrive fleet card,A D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,38.707056,-121.290787,2020-07-13,33659,2020-07-13 20:30:49 UTC,P,,,,,,,false,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,,
E85,Propel Fuels - Shell,9190 E Stockton Blvd,At intersection of Bond Road and E Stockton Boulevard.,Elk Grove,CA,95624,,916-686-6560,E,,Public - Credit card at all times,24 hours daily; Also accepts Propel CleanDrive fleet card,A D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,38.424101,-121.390814,2020-07-13,33660,2020-07-13 20:30:49 UTC,P,,,,,,,false,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Golden Gate Ferry Terminal,101 E Sir Francis Drake Blvd,,Larkspur,CA,94939,,415-925-5570,E,,Public,24 hours daily; pay lot,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,37.94495,-122.5096,2020-08-05,33690,2020-08-05 19:05:18 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$2 parking fee,,,,,,,,,,,,,,,,,,,,
ELEC,Oakland International Airport - Daily Lot,1 Airport Dr,"Enter Daily Parking Lot.  Section L6, behind Parking Management Office.",Oakland,CA,94621,,510-563-3361,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,GPS,37.7136,-122.2087,2020-07-13,33695,2020-07-13 20:30:49 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
BD,Downs Energy,1296 Magnolia Ave,I-15 & Magnolia Ave,Corona,CA,92879,,951-737-9866,E,,Public - Card key at all times,8am-5pm daily; contact station for required Downs Energy fuel card,Proprietor,B20,,,,,,,,,200-9,33.86645,-117.539117,2020-07-13,33887,2020-07-13 20:30:49 UTC,P,,,,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,STANDALONE_STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD,Dogpatch Biofuels,765 Pennsylvania Ave,Between 22nd and 23rd,San Francisco,CA,94107,,415-642-7378,E,,Public - Credit card at all times,24 hours daily; contact station to arrange for card key,M Proprietor V Voyager Wright_Exp,B20,,,,,,,,,200-9,37.757379,-122.392821,2020-07-13,33915,2020-07-13 20:30:49 UTC,P,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
E85,Pearson Fuels - Tooley Shell,3721 Truxel Rd,,Sacramento,CA,95834,,916-928-9645,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-9,38.637316,-121.50479,2020-07-13,33930,2020-07-13 20:30:49 UTC,P,,,,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,,
E85,Pearson Fuels - Arco,702 Lincoln Way,Exit 275B off of Highway 99,Galt,CA,95632,,209-745-4974,E,,Public,24 hours daily,A Cash Checks D M V Voyager,,,,,,,,,,GPS,38.26858537103691,-121.3030116259643,2020-07-13,34223,2020-07-13 20:30:49 UTC,P,,,,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,,
E85,Pacific Fuel,8999 Elk Grove Blvd,,Elk Grove,CA,95624,,916-685-4708,E,,Public,5:30am-10pm daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,38.409248,-121.367403,2020-07-13,34271,2020-07-13 20:30:49 UTC,P,,,,,,,false,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
E85,Pearson Fuels - Tooley Shell,730 29th St,H Street exit off of Capital City Expressway,Sacramento,CA,95816,,916-448-8003,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-8,38.576622,-121.466554,2020-07-13,34272,2020-07-13 20:30:49 UTC,P,,,,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,,
E85,Pearson Fuels - A&A Gas,1009 Oliver Rd,"From I-80 W, exit West Texas/Rockville Road (exit 44), proceed straight at stoplight, station is on the right. From I-80 E, exit West Texas, stay left on ramp, turn left at stoplight onto West Texas, right on Oliver immediately after passing under freeway, station is on the left.",Fairfield,CA,94534,,707-399-3600,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,38.251398,-122.069787,2020-07-13,34288,2020-07-13 20:30:49 UTC,P,,,,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,,
E85,Pearson Fuels - Arco AM/PM,450 County Rd 102,,Woodland,CA,95776,,530-662-1320,E,,Public,24 hours daily,A Cash D M V Voyager,,,,,,,,,,200-9,38.675874,-121.729056,2020-07-13,34306,2020-07-13 20:30:49 UTC,P,,,,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,,
